material_family,scenario_family,scenario_id,variant,current_a,leg,signed_branch_current_a,temperature_minimum_k,temperature_maximum_k,c1_minimum,c1_maximum,c0_minimum,c0_maximum,integrating_factor_ratio,positive_c0_supremum,poincare_eta,coercivity_margin_lower_bound,liouville_potential_minimum,liouville_potential_maximum,liouville_poincare_eta,liouville_coercivity_margin_lower_bound,at_least_one_analytic_sufficient_condition_passes,homogeneous_shooting_determinant,homogeneous_shooting_determinant_absolute,baseline_energy_residual_fraction
PbSe/Cr,representation_choice,independent_vector_extractor_B,alpha_preserving_flattened,2.8011463668953325,n,-2.8011463668953325,309.894134846523,364.7131915902011,0.39171390538281603,0.4920059447342805,0.6438793452197622,1.2982828885586233,1.5877736486885186,1.2982828885586233,0.20886139658941852,0.7911386034105815,0.5124617206683398,1.2559328473681894,0.1272526026706365,0.8727473973293635,True,0.660597307958796,0.660597307958796,1.0921449240461537e-16
PbSe/Cr,representation_choice,independent_vector_extractor_B,original,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.35031726167716,0.43601777949766474,0.5550146769094222,1.2199491768678876,2.2600627354027245,1.6933308961725135,2.2600627354027245,0.3877596205095301,0.6122403794904698,1.049843291106616,2.1835193719366575,0.22123676727059613,0.7787632327294038,True,0.5507317620346576,0.5507317620346576,1.869458062496042e-16
PbSe/Cr,representation_choice,independent_vector_extractor_B,original,2.8106854181890806,n,-2.8106854181890806,309.894134846523,365.00281451752517,0.3377124200306511,0.4268792602792763,0.648272158236615,1.307140692542103,1.4877187155861873,1.307140692542103,0.1970350171263739,0.802964982873626,0.541160432623509,1.2897650256544775,0.13068051901980182,0.8693194809801982,True,0.6786207870083708,0.6786207870083708,1.0963484383023034e-16
PbSe/Cr,representation_choice,independent_vector_extractor_B,alpha_preserving_flattened,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.700390675308,0.3822083870488877,0.49264515435540474,1.2199491768678876,2.2645084333635785,1.5878120560269169,2.2645084333635785,0.36431184527238497,0.635688154727615,1.0773058409906988,2.2083232726390967,0.22374992784871428,0.7762500721512857,True,0.565740672656431,0.565740672656431,1.8851696377368657e-16
PbSe/Cr,representation_choice,independent_vector_extractor_B,alpha_preserving_flattened,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.79187279485444,0.39304785175565854,0.4937861516252116,0.648272158236615,1.3071405694091358,1.5905320257320286,1.3071405694091358,0.2106516992260961,0.7893483007739039,0.5158899591357679,1.2649186642627368,0.12816305627438537,0.8718369437256146,True,0.6590314906727772,0.6590314906727772,2.1718730733636755e-16
PbSe/Cr,representation_choice,independent_vector_extractor_B,original,2.8107100062955235,p,2.8107100062955235,309.894134846523,369.35076148921115,0.43602159381694217,0.5550197210704709,1.2199705213920569,2.2601079949768548,1.6933395164317515,2.2601079949768548,0.3877693597197496,0.6122306402802504,1.0498611671722577,2.183563152192928,0.2212412031379816,0.7787587968620184,True,0.5507259500924612,0.5507259500924612,3.7388563267862216e-16
PbSe/Cr,representation_choice,independent_vector_extractor_B,original,2.8107100062955235,n,-2.8107100062955235,309.894134846523,365.0030300216188,0.3377153743665854,0.4268834267421367,0.6482835005621906,1.3071635609112273,1.4877245706479674,1.3071635609112273,0.19703923970941303,0.8029607602905869,0.5411697418761282,1.289789111724104,0.13068295944888567,0.8693170405511144,True,0.6786167882315008,0.6786167882315008,2.1926646725526585e-16
PbSe/Cr,representation_choice,independent_vector_extractor_B,alpha_preserving_flattened,2.8107100062955235,p,2.8107100062955235,309.894134846523,369.70084720436313,0.38221173063918895,0.49265004903925036,1.2199705213920569,2.264553773106577,1.5878194615841923,2.264553773106577,0.3643208386696492,0.6356791613303507,1.0773242466863997,2.2083675391441835,0.22375441298340537,0.7762455870165946,True,0.5657347871097466,0.5657347871097466,0.0
PbSe/Cr,representation_choice,independent_vector_extractor_B,alpha_preserving_flattened,2.8107100062955235,n,-2.8107100062955235,309.894134846523,364.79207723015764,0.3930512901704856,0.4937907431688364,0.6482835005621906,1.3071634459551895,1.5905391455052975,1.3071634459551895,0.21065632885304372,0.7893436711469562,0.5158988082389754,1.2649418711380465,0.12816540762246037,0.8718345923775397,True,0.6590274531508358,0.6590274531508358,1.0859206040461262e-16
PbSe/Cr,adjoint_finite_difference,empirical_common_mode_epsilon_-0.03,perturbed,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.7116691714546,0.3805964135541559,0.490750738085676,1.2199491768678876,2.2646496667510725,1.584598132941771,2.2646496667510725,0.3635971096576947,0.6364028903423053,1.078324258516578,2.209224936183796,0.22384128546631035,0.7761587145336897,True,0.5662279836255565,0.5662279836255565,1.8856894723249585e-16
PbSe/Cr,adjoint_finite_difference,empirical_common_mode_epsilon_-0.03,perturbed,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.7860593486812,0.3946820687883712,0.4957208960778674,0.648272158236615,1.3071402445940026,1.5935513698309138,1.3071402445940026,0.2110515318226917,0.7889484681773082,0.5152418121924228,1.26429099224543,0.12809945980265267,0.8719005401973473,True,0.6584895238238148,0.6584895238238148,1.0856024107309065e-16
PbSe/Cr,adjoint_finite_difference,empirical_common_mode_epsilon_+0.03,perturbed,2.8106854181890806,p,2.8106854181890806,309.894134846523,369.6904963220166,0.38379753568148023,0.49448597558856533,1.2199491768678876,2.264384429369,1.5907421673281565,2.264384429369,0.3649641513940516,0.6350358486059484,1.076631124667821,2.2076473447934895,0.22368144203934054,0.7763185579606595,True,0.5653050386853362,0.5653050386853362,0.0
PbSe/Cr,adjoint_finite_difference,empirical_common_mode_epsilon_+0.03,perturbed,2.8106854181890806,n,-2.8106854181890806,309.894134846523,364.7985463952397,0.39139016254563513,0.49167639229999693,0.648272158236615,1.307140699625819,1.587144954275034,1.307140699625819,0.2102031329350617,0.7897968670649382,0.516838113233627,1.2658519782686892,0.12825762075417843,0.8717423792458215,True,0.6596410287558713,0.6596410287558713,1.0862151467102232e-16
BTS/BST,current_scan,nominal_I_0.000,baseline,0.0,p,0.0,323.0,373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,1.0000000000000002,1.0000000000000002,0.0
BTS/BST,current_scan,nominal_I_0.000,baseline,0.0,n,-0.0,323.0,373.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,1.0000000000000002,1.0000000000000002,0.0
BTS/BST,current_scan,nominal_I_0.000,endpoint_zero_epsilon_-0.003,0.0,p,0.0,323.0,373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,1.0000000000000002,1.0000000000000002,0.0
BTS/BST,current_scan,nominal_I_0.000,endpoint_zero_epsilon_-0.003,0.0,n,-0.0,323.0,373.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,1.0000000000000002,1.0000000000000002,0.0
BTS/BST,current_scan,nominal_I_0.000,endpoint_zero_epsilon_+0.003,0.0,p,0.0,323.0,373.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,1.0000000000000002,1.0000000000000002,0.0
BTS/BST,current_scan,nominal_I_0.000,endpoint_zero_epsilon_+0.003,0.0,n,-0.0,323.0,373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,1.0000000000000002,1.0000000000000002,0.0
BTS/BST,current_scan,nominal_I_0.500,baseline,0.5,p,0.5,323.0,373.0,0.0,0.019889377840471494,0.007461973087981183,0.008182960277522468,1.0145579796610298,0.008182960277522468,0.0008411773470771848,0.9991588226529228,0.0023916956888568623,0.03191912675280927,0.003234083703424445,0.9967659162965755,True,0.9899489907677156,0.9899489907677156,4.3900739934375863e-16
BTS/BST,current_scan,nominal_I_0.500,baseline,0.5,n,-0.5,323.0,373.0,-0.0,0.03962895824585248,0.008866395733377365,0.0097337810444927,1.028614406411343,0.0097337810444927,0.0010144588378956437,0.9989855411621044,0.0022819442204019364,0.05486136956610891,0.005558618900677882,0.9944413810993221,True,0.9812924342325933,0.9812924342325933,2.409395376943875e-16
BTS/BST,current_scan,nominal_I_0.500,endpoint_zero_epsilon_-0.003,0.5,p,0.5,323.0,373.0,0.0003718638556919314,0.019685289526197886,0.007461973087981183,0.008182960277522468,1.0145683581713667,0.008182960277522468,0.0008411859519750486,0.999158814048025,0.002077553553382194,0.03154771426332629,0.003196451750370482,0.9968035482496295,True,0.9900025007057323,0.9900025007057323,1.1705590797340933e-16
BTS/BST,current_scan,nominal_I_0.500,endpoint_zero_epsilon_-0.003,0.5,n,-0.5,323.0,373.0,-0.00038995732791640266,0.039889352526553803,0.008866395733377365,0.009733781041980942,1.0286047945916708,0.009733781041980942,0.0010144493580899765,0.99898555064191,0.0026004882705619042,0.055254278686303435,0.00559842891779986,0.9944015710822002,True,0.9812368751379162,0.9812368751379162,0.0
BTS/BST,current_scan,nominal_I_0.500,endpoint_zero_epsilon_+0.003,0.5,p,0.5,323.0,373.0,-0.0003718638556919314,0.020101022018528845,0.007461973087981183,0.008182960277522468,1.0145490114518643,0.008182960277522468,0.0008411699114702062,0.9991588300885298,0.002705747620039054,0.032290422129183906,0.0032717037904396503,0.9967282962095604,True,0.9898954835832443,0.9898954835832443,8.78110305883824e-17
BTS/BST,current_scan,nominal_I_0.500,endpoint_zero_epsilon_+0.003,0.5,n,-0.5,323.0,373.0,0.00038995732791640266,0.0393732707758577,0.008866395733377365,0.009733781046995512,1.0286248594592038,0.009733781046995512,0.0010144691473517723,0.9989855308526482,0.0019633032384449066,0.05446833149654229,0.0055187958182528925,0.9944812041817471,True,0.9813479962801429,0.9813479962801429,2.409035942881761e-16
BTS/BST,current_scan,nominal_I_1.000,baseline,1.0,p,1.0,323.0,373.0,0.0,0.039778778903063826,0.029847892351924733,0.03273184111008987,1.028938308074992,0.03273184111008987,0.003412400724823177,0.9965875992751768,0.02036137023822657,0.07567726689099866,0.007667710256213083,0.992332289743787,True,0.97755904394127,0.97755904394127,5.291318932628326e-16
BTS/BST,current_scan,nominal_I_1.000,baseline,1.0,n,-1.0,323.0,373.0,-0.0,0.07925790803900441,0.03546558293350946,0.03893512425695372,1.0572078421336015,0.03893512425695372,0.004170635116272175,0.9958293648837279,0.021447871718200878,0.1213215994047632,0.01229244805307215,0.9877075519469278,True,0.9601910083584951,0.9601910083584951,6.329603238669503e-16
BTS/BST,current_scan,nominal_I_1.000,endpoint_zero_epsilon_-0.003,1.0,p,1.0,323.0,373.0,0.0007437277113838627,0.039370554046002953,0.029847892351924733,0.03273184111008987,1.0289736263005458,0.03273184111008987,0.0034125178552065374,0.9965874821447934,0.019704670454710405,0.07498450032391628,0.007597518327648458,0.9924024816723516,True,0.9776584019354716,0.9776584019354716,1.7638629318294168e-16
BTS/BST,current_scan,nominal_I_1.000,endpoint_zero_epsilon_-0.003,1.0,n,-1.0,323.0,373.0,-0.0007799146558328053,0.07977868053949298,0.03546558293350946,0.038935124240410464,1.0571724592356866,0.038935124240410464,0.004170495530635307,0.9958295044693647,0.02210656502622528,0.12204834696529636,0.01236608297611455,0.9876339170238855,True,0.9600887771804536,0.9600887771804536,2.1093913363460453e-16
BTS/BST,current_scan,nominal_I_1.000,endpoint_zero_epsilon_+0.003,1.0,p,1.0,323.0,373.0,-0.0007437277113838627,0.040202046176468303,0.029847892351924733,0.03273184111008987,1.0289060509014973,0.03273184111008987,0.0034122937462012807,0.9965877062537987,0.021017709563036956,0.07636956555457884,0.0077378547762410365,0.992262145223759,True,0.9774596964539237,0.9774596964539237,0.0
BTS/BST,current_scan,nominal_I_1.000,endpoint_zero_epsilon_+0.003,1.0,n,-1.0,323.0,373.0,0.0007799146558328053,0.07874652315885317,0.03546558293350946,0.03893512427339597,1.057245054679514,0.03893512427339597,0.004170781919773473,0.9958292180802265,0.02078879112469219,0.12059433685128694,0.012218760950335186,0.9877812390496649,True,0.9602932509333638,0.9602932509333638,0.0
BTS/BST,current_scan,nominal_I_1.500,baseline,1.5,p,1.5,323.0,373.0,0.0,0.05966814555136216,0.06715775779183064,0.07364664249770222,1.04262196458518,0.07364664249770222,0.0077800085966547436,0.9922199914033453,0.05319572503505617,0.12783621142978838,0.012952516254418308,0.9870474837455817,True,0.9630835138049572,0.9630835138049572,4.736179001637074e-16
BTS/BST,current_scan,nominal_I_1.500,baseline,1.5,n,-1.5,323.0,373.0,-0.0,0.11888683300933664,0.07979756160039629,0.08760401011117228,1.0845317570283186,0.08760401011117228,0.009626457874857637,0.9903735421251424,0.05658827612639435,0.1920046118013447,0.019454134532499823,0.9805458654675002,True,0.9372191484459836,0.9372191484459836,1.6926523649294794e-16
BTS/BST,current_scan,nominal_I_1.500,endpoint_zero_epsilon_-0.003,1.5,p,1.5,323.0,373.0,0.001115591567075794,0.059055824514824454,0.06715775779183064,0.07364664249770222,1.0427140254656653,0.07364664249770222,0.007780695551721795,0.9922193044482782,0.052128433529958114,0.12692450126389665,0.012860140701271406,0.9871398592987286,True,0.9632137974313941,0.9632137974313941,1.1842686540612959e-16
BTS/BST,current_scan,nominal_I_1.500,endpoint_zero_epsilon_-0.003,1.5,n,-1.5,323.0,373.0,-0.0011698719837492078,0.11966789942709098,0.07979756160039629,0.08760401019810803,1.0844328002145114,0.08760401019810803,0.00962557952967894,0.9903744204703211,0.05765413713056736,0.19294277345698904,0.01954919018189756,0.9804508098181024,True,0.9370871277983978,0.9370871277983978,3.384847770591983e-16
BTS/BST,current_scan,nominal_I_1.500,endpoint_zero_epsilon_+0.003,1.5,p,1.5,323.0,373.0,-0.001115591567075794,0.06030300220092402,0.06715775779183064,0.07364664249770222,1.0425351091599004,0.07364664249770222,0.007779360484512191,0.9922206395154878,0.054262208025788586,0.1287468717977311,0.01304478544079443,0.9869552145592055,True,0.9629532528853137,0.9629532528853137,0.0
BTS/BST,current_scan,nominal_I_1.500,endpoint_zero_epsilon_+0.003,1.5,n,-1.5,323.0,373.0,0.0011698719837492078,0.118119635916398,0.07979756160039629,0.08760401002400012,1.0846338952881012,0.08760401002400012,0.009627364458974816,0.9903726355410252,0.055521546703004764,0.1910652952628959,0.019358961869009365,0.9806410381309907,True,0.9373511928423873,0.9373511928423873,1.6928809233201491e-16
BTS/BST,current_scan,nominal_I_2.000,baseline,2.0,p,2.0,323.0,373.0,0.0,0.0795575411094396,0.11939156940769893,0.1309273644403595,1.0549253850919342,0.1309273644403595,0.013994340070618576,0.9860056599293814,0.10016893503377641,0.18721433492935521,0.01896877800985533,0.9810312219901447,True,0.9468411963524579,0.9468411963524579,4.033336922448676e-16
BTS/BST,current_scan,nominal_I_2.000,baseline,2.0,n,-2.0,323.0,373.0,-0.0,0.1585159347119132,0.14186233173403784,0.1557404891031245,1.1088892066103428,0.1557404891031245,0.01749806176421912,0.9825019382357809,0.1067808137213022,0.27022867368836917,0.027379889072204622,0.9726201109277954,True,0.9129961380104709,0.9129961380104709,1.034380843293367e-16
BTS/BST,current_scan,nominal_I_2.000,endpoint_zero_epsilon_-0.003,2.0,p,2.0,323.0,373.0,0.0014874554227677255,0.07874115427081396,0.11939156940769893,0.1309273644403595,1.0551248153961545,0.1309273644403595,0.013996985656303675,0.9860030143436963,0.09858275893193902,0.18606130644900495,0.018851951799452916,0.9811480482005471,True,0.9469805146257957,0.9469805146257957,1.3446352068517244e-16
BTS/BST,current_scan,nominal_I_2.000,endpoint_zero_epsilon_-0.003,2.0,n,-2.0,323.0,373.0,-0.0015598293116656106,0.15955716370783218,0.14186233173403784,0.15574048911302898,1.108664575298119,0.15574048911302898,0.017494517125748205,0.9825054828742518,0.10836684521984674,0.27151916910739915,0.027510643595545756,0.9724893564044542,True,0.9128586468466091,0.9128586468466091,1.0342689570686408e-16
BTS/BST,current_scan,nominal_I_2.000,endpoint_zero_epsilon_+0.003,2.0,p,2.0,323.0,373.0,-0.0014874554227677255,0.08040403948384377,0.11939156940769893,0.1309273644403595,1.0547346533982194,0.1309273644403595,0.013991809878226001,0.986008190121774,0.10175368493406141,0.1883722605350143,0.01908610040279048,0.9809138995972095,True,0.9467019194568451,0.9467019194568451,6.721280741156522e-17
BTS/BST,current_scan,nominal_I_2.000,endpoint_zero_epsilon_+0.003,2.0,n,-2.0,323.0,373.0,0.0015598293116656106,0.1574930879797603,0.14186233173403784,0.15574048909344515,1.1091194581341028,0.15574048909344515,0.017501695088589005,0.982498304911411,0.10519325195054229,0.26894120511401487,0.027249441232348733,0.9727505587676513,True,0.9131336725522701,0.9131336725522701,0.0
BTS/BST,current_scan,nominal_I_2.500,baseline,2.5,p,2.5,323.0,373.0,0.0,0.09944690542096375,0.18654932719952957,0.20457400693806171,1.0649119765623423,0.20457400693806171,0.02207315523787803,0.977926844762122,0.16053037393861094,0.2672895512463847,0.027082093707512998,0.972917906292487,True,0.9292438794273339,0.9292438794273339,0.0
BTS/BST,current_scan,nominal_I_2.500,baseline,2.5,n,-2.5,323.0,373.0,-0.0,0.19814477697279487,0.22165989333443417,0.24334452542555707,1.1279051143050292,0.24334452542555707,0.027809578136213996,0.972190421863786,0.17106838236688765,0.3798466023295811,0.038486507350553534,0.9615134926494464,True,0.8883131713505602,0.8883131713505602,1.4643543197891078e-16
BTS/BST,current_scan,nominal_I_2.500,endpoint_zero_epsilon_-0.003,2.5,p,2.5,323.0,373.0,0.0018593192784596567,0.09842625044647707,0.18654932719952957,0.20457400693806171,1.065289861210457,0.20457400693806171,0.022080987910139616,0.9779190120898604,0.15827551168251133,0.265680514061351,0.02691906415540085,0.9730809358445991,True,0.9293635155538958,0.9293635155538958,0.0
BTS/BST,current_scan,nominal_I_2.500,endpoint_zero_epsilon_-0.003,2.5,n,-2.5,323.0,373.0,-0.0019497866395820132,0.1994466297969944,0.22165989333443417,0.24334452513165586,1.1274669519876792,0.24334452513165586,0.027798774792107614,0.9722012252078924,0.17333513708750664,0.38164666310609685,0.038668891639058255,0.9613311083609417,True,0.888201838657137,0.888201838657137,2.1963289181936302e-16
BTS/BST,current_scan,nominal_I_2.500,endpoint_zero_epsilon_+0.003,2.5,p,2.5,323.0,373.0,-0.0018593192784596567,0.10050505920816993,0.18654932719952957,0.20457400693806171,1.0645499702722618,0.20457400693806171,0.022065651687149048,0.977934348312851,0.16278304435472796,0.2689065076151021,0.02724592564068946,0.9727540743593105,True,0.9291243196187768,0.9291243196187768,9.207359076216761e-17
BTS/BST,current_scan,nominal_I_2.500,endpoint_zero_epsilon_+0.003,2.5,n,-2.5,323.0,373.0,0.0019497866395820132,0.19686635659245913,0.22165989333443417,0.2433445257143283,1.1283545711945369,0.2433445257143283,0.027820659958227117,0.9721793400417729,0.16879928277245893,0.3780508750588137,0.03830456213798056,0.9616954378620195,True,0.8884245873247091,0.8884245873247091,1.464489409112074e-16
BTS/BST,current_scan,nominal_I_3.000,baseline,3.0,p,3.0,323.0,373.0,0.0,0.11933607870324946,0.26863103116732256,0.2945865699908089,1.071291385487672,0.2945865699908089,0.03197575524675353,0.9680242447532464,0.23348985751832912,0.3720479619706399,0.03769633987858471,0.9623036601214153,True,0.910827718013962,0.910827718013962,0.0
BTS/BST,current_scan,nominal_I_3.000,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.23777374343481772,0.31919024640158516,0.350415935759564,1.1382711775424206,0.350415935759564,0.0404138143351159,0.9595861856648841,0.24843036149413858,0.5276399499611273,0.05346110426704529,0.9465388957329547,True,0.8642331361047366,0.8642331361047366,1.1180163010607417e-16
BTS/BST,current_scan,nominal_I_3.000,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.002231183134151588,0.11811173516648554,0.26863103116732256,0.2945865699908089,1.0719405376835778,0.2945865699908089,0.03199513105058744,0.9680048689494125,0.2303730458726166,0.369846270552881,0.037473261898122195,0.9625267381018778,True,0.9108919679063812,0.9108919679063812,0.0
BTS/BST,current_scan,nominal_I_3.000,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.0023397439674984156,0.23933594814699186,0.31919024640158516,0.3504159400846598,1.1375248896786405,0.3504159400846598,0.04038731821332611,0.9596126817866739,0.2515887726957593,0.5301283044793604,0.053713227292154435,0.9462867727078456,True,0.8641876265739568,0.8641876265739568,0.0
BTS/BST,current_scan,nominal_I_3.000,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.002231183134151588,0.12060611025251376,0.26863103116732256,0.2945865699908089,1.0706827737312206,0.2945865699908089,0.03195758948827902,0.968042410511721,0.23660361108998398,0.3742613347983388,0.03792060143332895,0.962079398566671,True,0.9107636200790207,0.9107636200790207,6.898221835706987e-17
BTS/BST,current_scan,nominal_I_3.000,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.0023397439674984156,0.23623921854653662,0.31919024640158516,0.35041593139344274,1.139060122240711,0.35041593139344274,0.04044182496352659,0.9595581750364734,0.24526870168829265,0.525157995091534,0.05320962966191124,0.9467903703380888,True,0.864278820100926,0.864278820100926,2.2362078114440755e-16
BTS/BST,six_property_method_corners,corner_mmmmmm,baseline,3.0,p,3.0,323.0,373.0,0.0,0.12322776218904385,0.30735815923034615,0.33705557207186376,1.0698462940832025,0.33705557207186376,0.03653618119094786,0.9634638188090522,0.2699606530365028,0.4202068756847712,0.0425758580190297,0.9574241419809703,True,0.9045655736917011,0.9045655736917011,0.0
BTS/BST,six_property_method_corners,corner_mmmmmm,baseline,3.0,n,-3.0,323.0,373.0101119272692,-4.856043892246824e-05,0.24552720355998747,0.36520623158076104,0.4009335304284597,1.133702264922321,0.4009335304284597,0.04605445497692666,0.9539455450230734,0.28791962427726653,0.5955528248003341,0.06034211713030767,0.9396578828696923,True,0.8574436227552653,0.8574436227552653,1.1406551334628797e-16
BTS/BST,six_property_method_corners,corner_mmmmmm,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0024251990588604216,0.12189761827863042,0.30735815923034615,0.33705557207186376,1.0706534452899128,0.33705557207186376,0.03656374610648755,0.9634362538935124,0.2663489072470017,0.417658812683912,0.0423176852597874,0.9576823147402126,True,0.9045941617348432,0.9045941617348432,2.802561816237121e-16
BTS/BST,six_property_method_corners,corner_mmmmmm,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.01035690359316,-0.0025940402563470934,0.24722589264949332,0.36520623158076104,0.4009335379784313,1.1328844403120448,0.4009335379784313,0.046021233305449355,0.9539787666945506,0.2916038070073206,0.5984505224808353,0.0606357152891337,0.9393642847108663,True,0.85744090808764,0.85744090808764,1.1405686064485094e-16
BTS/BST,six_property_method_corners,corner_mmmmmm,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0024251990588604216,0.12460904106513987,0.30735815923034615,0.33705557207186376,1.0691256264455138,0.33705557207186376,0.036511569764489056,0.9634884302355109,0.27356885791816044,0.4227692868552509,0.042835484551801056,0.9571645154481989,True,0.9045371996475857,0.9045371996475857,0.0
BTS/BST,six_property_method_corners,corner_mmmmmm,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0098668627093,0.002496867593604847,0.24386024989266,0.36520623158076104,0.40093352539842064,1.1346874836857908,0.40093352539842064,0.046094476999442205,0.9539055230005578,0.2842317003801146,0.5926629758144897,0.0600493142105143,0.9399506857894857,True,0.8574465926330239,0.8574465926330239,0.0
BTS/BST,six_property_method_corners,corner_mmmmmp,baseline,3.0,p,3.0,323.0,373.0,0.0,0.12322776218904385,0.30735815923034615,0.33705557207186376,1.0698462940832025,0.33705557207186376,0.03653618119094786,0.9634638188090522,0.2699606530365028,0.4202068756847712,0.0425758580190297,0.9574241419809703,True,0.9045655736917011,0.9045655736917011,0.0
BTS/BST,six_property_method_corners,corner_mmmmmp,baseline,3.0,n,-3.0,323.0,373.0,-0.0,0.2091524393127185,0.31110160467990755,0.3415361223398146,1.1215127131139628,0.3415361223398146,0.03880977267432017,0.9611902273256798,0.25154632360264007,0.49568769482523084,0.0502236639566343,0.9497763360433658,True,0.8744634759631734,0.8744634759631734,1.186768764310431e-16
BTS/BST,six_property_method_corners,corner_mmmmmp,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0024251990588604216,0.12189761827863042,0.30735815923034615,0.33705557207186376,1.0706534452899128,0.33705557207186376,0.03656374610648755,0.9634362538935124,0.2663489072470017,0.417658812683912,0.0423176852597874,0.9576823147402126,True,0.9045941617348432,0.9045941617348432,2.802561816237121e-16
BTS/BST,six_property_method_corners,corner_mmmmmp,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.0,-0.0021664295995355697,0.21059989188269881,0.31110160467990755,0.3415361245998766,1.1208425220693758,0.3415361245998766,0.038786581074320856,0.9612134189256791,0.2544837967476332,0.49797373486104524,0.05045528823891678,0.9495447117610832,True,0.874417289626667,0.874417289626667,0.0
BTS/BST,six_property_method_corners,corner_mmmmmp,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0024251990588604216,0.12460904106513987,0.30735815923034615,0.33705557207186376,1.0691256264455138,0.33705557207186376,0.036511569764489056,0.9634884302355109,0.27356885791816044,0.4227692868552509,0.042835484551801056,0.9571645154481989,True,0.9045371996475857,0.9045371996475857,0.0
BTS/BST,six_property_method_corners,corner_mmmmmp,endpoint_zero_epsilon_+0.003,3.0,n,-3.0,323.0,373.0,0.0021664295995355697,0.20773269257498447,0.31110160467990755,0.3415361200446629,1.1222190395475302,0.3415361200446629,0.03883421472951917,0.9611657852704808,0.24860605871816585,0.4934077473389774,0.04999265697868473,0.9500073430213153,True,0.8745098113651835,0.8745098113651835,2.3737358772770317e-16
BTS/BST,six_property_method_corners,corner_mmmmpm,baseline,3.0,p,3.0,323.0,373.0,0.0,0.10497182103468335,0.2618236171221467,0.28712141324640245,1.0628835652652082,0.28712141324640245,0.030920857510928962,0.969079142489071,0.23407940286336953,0.35326523603009696,0.03579325185425925,0.9642067481457407,True,0.9168478117933012,0.9168478117933012,1.473253859881581e-16
BTS/BST,six_property_method_corners,corner_mmmmpm,baseline,3.0,n,-3.0,323.0,373.0101119272692,-4.856043892246824e-05,0.24552720355998747,0.36520623158076104,0.4009335304284597,1.133702264922321,0.4009335304284597,0.04605445497692666,0.9539455450230734,0.28791962427726653,0.5955528248003341,0.06034211713030767,0.9396578828696923,True,0.8574436227552653,0.8574436227552653,1.1406551334628797e-16
BTS/BST,six_property_method_corners,corner_mmmmpm,endpoint_zero_epsilon_-0.003,3.0,p,3.0,323.0,373.0,0.0020659103093996186,0.103838851343776,0.2618236171221467,0.28712141324640245,1.063467556301535,0.28712141324640245,0.030937846675322914,0.969062153324677,0.23120328075704716,0.3512361120560341,0.03558765861145016,0.9644123413885498,True,0.9169120654950162,0.9169120654950162,0.0
BTS/BST,six_property_method_corners,corner_mmmmpm,endpoint_zero_epsilon_-0.003,3.0,n,-3.0,323.0,373.01035690359316,-0.0025940402563470934,0.24722589264949332,0.36520623158076104,0.4009335379784313,1.1328844403120448,0.4009335379784313,0.046021233305449355,0.9539787666945506,0.2916038070073206,0.5984505224808353,0.0606357152891337,0.9393642847108663,True,0.85744090808764,0.85744090808764,1.1405686064485094e-16
BTS/BST,six_property_method_corners,corner_mmmmpm,endpoint_zero_epsilon_+0.003,3.0,p,3.0,323.0,373.0,-0.0020659103093996186,0.10614859647614143,0.2618236171221467,0.28712141324640245,1.0623358192232248,0.28712141324640245,0.030904922767115216,0.9690950772328848,0.23695289694492244,0.35530560413516565,0.03599998436573089,0.9640000156342691,True,0.9167836859268641,0.9167836859268641,1.4730979466954009e-16
